TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation,IHRA_Binary,JDA_Binary,IHRA_Binary_FP,JDA_Binary_FP,IHRA_Binary_FN,JDA_Binary_FN
1244195647680663554,ozwxmfc,2020-03-29 09:32:13+00:00,0,Israel,@trainersandtea @pip_davies Israel at home weren’t it?,No,"The tweet ""@trainersandtea @pip_davies Israel at home weren’t it?"" is ambiguous and lacks sufficient context to determine if it aligns with the IHRA working definition of antisemitism. Here's a breakdown of why this conclusion was reached:

1. **Lack of Context**: Without additional information, it's unclear what the tweet is referring to or expressing. It could be part of a conversation about Israel as a country, potentially relating to topics like sports, immigration, or relocation.

2. **No Direct Antisemitic Content**: The phrase itself does not contain any language that directly aligns with examples of antisemitism outlined in the IHRA definition. There is no mention of Jews being blamed for societal issues, conspiracy theories about Jewish control, comparisons to Nazis, denial of the Holocaust, or other forms of hatred or discrimination based on ethnicity.

3. **Potential Interpretations**: If this tweet were part of a larger discussion, it could be interpreted in multiple ways:
   - It might express a benign view comparing Israel to a home environment.
   - In another context, if used metaphorically in a negative way about Israelis or Jewish people, further details would still be needed to determine antisemitism.

4. **No Manifestation of Antisemitic Beliefs**: The tweet does not manifest any antisemitic beliefs such as dehumanization, stereotypes, or attributions of collective blame. 

Therefore, based on the content of the tweet alone and without additional context that might clarify intent or meaning, it cannot be definitively classified as antisemitic according to the IHRA definition.",Yes,"To determine whether the tweet ""@trainersandtea @pip_davies Israel at home weren’t it?"" is antisemitic according to the Jerusalem Declaration on Antisemitism (JDA), we need to analyze its content in light of the guidelines provided.

The tweet itself appears truncated or incomplete, making interpretation challenging. However, assuming a possible context based on similar phrases used historically, such as ""send them back where they came from,"" the phrase could potentially be interpreted in an antisemitic manner depending on context and intent. This is because:

1. **Coded Language (Guideline 4):** Phrases like ""at home weren't it?"" can be coded language that suggests Jews should return to Israel or another homeland, echoing anti-Jewish sentiments where Jews are not seen as rightful inhabitants of their current country. Such statements have historically been used in a derogatory manner toward Jewish communities.

2. **Collective Responsibility (Guideline 7):** The phrase may imply collective responsibility by treating all individuals identified as ""Jews"" or associated with Israel as being responsible for actions attributed to the state, thus indirectly attributing negative characteristics or actions of a nation-state to an entire ethnic or religious group.

3. **Denial of Rights (Guideline 10):** If interpreted as suggesting Jews should not live in their current country, it could be seen as denying them the right to exist and flourish in that country, violating the principle of equality outlined in the guidelines.

Due to these potential implications, even if unintentional or without explicit malice, such language can contribute to an antisemitic narrative. Therefore, under the JDA definition, the tweet is considered antisemitic because it could perpetuate harmful stereotypes and discriminatory attitudes toward Jews as a group. Contextual factors would be important for a definitive assessment but based on the content alone, these interpretations make the tweet fall within the boundaries of antisemitism as defined by JDA.",0,1,0,1,0,0
1222438034576039937,massoluk,2020-01-29 08:35:13+00:00,0,Israel,"Israel: Alright, here's our peace offer. We're going to keep absolutely everything, but in return we're prepared to offer you 3 soggy socks.\n\nPalestinians: Uh-\n\nIsrael: One of them has a mustard stain on it.\n\nPalestinians: That sounds horrible.\n\nNYT tomorrow: https://t.co/0dEIpapnKG",No,"The tweet in question uses humor to make a satirical point about the Israeli-Palestinian peace negotiations, suggesting that Israel is making an unfair and unreasonable offer. This tweet does not explicitly target Jews as individuals or Jewish people as a collective group with hatred. Instead, it critiques what is perceived as an unjust stance by the state of Israel in its diplomatic dealings.

According to the IHRA definition, antisemitism involves perceptions and actions that manifest hate toward Jews, often involving dehumanizing stereotypes or attributing malicious intent collectively to Jewish people. Key aspects include accusations of a Jewish conspiracy, denial of the Holocaust, applying double standards uniquely to Israel (the ""Starter Pack"" items), or holding Jews collectively responsible for actions of the state of Israel.

While the tweet could be seen as an example of criticism directed at Israeli policy, and it employs satire that might be interpreted as exaggeration, it does not fit neatly into any of these antisemitic categories. It lacks elements such as demonizing allegations about Jewish people as a collective or attributing malicious intent to Jews based on their identity.

The IHRA definition acknowledges that legitimate criticism of Israel should not automatically be regarded as antisemitic, provided it is similar in nature to criticism directed at other countries and does not invoke classic antisemitic themes. In this case, the tweet appears to fall within the realm of political satire about a state's actions rather than an attack on Jewish people or Judaism.

Therefore, while some may find the joke offensive depending on their perspective on Israeli policy, it does not meet the criteria for antisemitism as outlined by the IHRA definition.",Yes,"** The tweet in question uses humor and satire to make light of the Israeli-Palestinian peace process by suggesting an absurdly unfair offer from Israel. According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism involves discrimination, prejudice, hostility, or violence against Jews as Jews, or Jewish institutions as Jewish.

In this tweet, the suggestion that Israel is offering ""3 soggy socks"" with one having a mustard stain—implying a grossly inadequate and disrespectful proposal—can be seen as an indirect form of prejudice or hostility. This aligns with guideline 2 from section A in the JDA definition, which discusses the notion of Jews being linked to negative forces, such as dishonesty or manipulation, within anti-Jewish fantasies.

The tweet caricatures Israel, implying it is behaving unreasonably and deceitfully in its dealings with Palestinians. By extension, given the close cultural and historical associations between Jewish identity and Israel, this can be interpreted as prejudicial against Jews themselves. It taps into negative stereotypes about Jewish cunning or unfairness without directly referencing Jewish people globally.

Furthermore, guideline 4 addresses antisemitism that is indirect or coded. While the tweet does not mention Jews explicitly, it uses a metaphor involving Israel that could perpetuate harmful stereotypes about Jewish behavior and intentions.

Thus, considering these aspects of the JDA definition, the tweet can be seen as engaging in indirect or coded antisemitic expression by promoting negative stereotypes associated with Jewish identity through its portrayal of Israeli actions.",0,1,0,1,0,0
1272901386263543814,altha1952,2020-06-16 14:38:34+00:00,0,Israel,"Israel, Blamed for George Floyd’s Death, Replies to Its Calumniators\nhttps://t.co/E9AbsjaCsL",No,"The IHRA working definition of antisemitism outlines specific forms and manifestations that are considered antisemitic. In this context, whether a tweet is antisemitic depends on its content and implications within the broader discourse it engages with. 

1. **Targeting Israel**: The tweet mentions ""Israel, Blamed for George Floyd’s Death,"" which could imply that there are accusations directed at Israel or Jews in general for an event unrelated to them. If such blame is presented without evidence and suggests a conspiracy or collective responsibility of Jews (or Israelis) for the death of George Floyd, it could fall under the antisemitic category as described by IHRA, specifically where allegations or stereotypes about Jews controlling societal institutions are made.

2. **Conspiracy Allegations**: One key element in determining antisemitism is whether there are ""mendacious, dehumanizing, demonizing, or stereotypical allegations"" against Jews. If the tweet implies such unfounded allegations, it might be considered antisemitic.

3. **Context and Implication**: The IHRA definition emphasizes context. Therefore, understanding the full context of the tweet (such as additional content in the linked article or preceding discourse) is crucial to accurately assess whether it aligns with any listed manifestations of antisemitism.

4. **Replying to Calumniators**: If Israel's response addresses false accusations and clarifies misunderstandings without engaging in rhetoric that could be construed as stereotyping Jews or Israelis, it might not be antisemitic.

Without further context about the full content and implications of the tweet and linked material, a definitive judgment cannot be made. The assessment would require careful analysis of how Israel is portrayed and whether the communication perpetuates harmful stereotypes or unfounded allegations against Jews.",Yes,"The tweet in question implies that Israel is being blamed for the death of George Floyd, an incident unrelated to Israeli actions or policies and which occurred in the United States. This suggestion can be considered antisemitic according to the Jerusalem Declaration on Antisemitism (JDA) guidelines because it potentially falls under guideline B6: ""Applying the symbols, images, and negative stereotypes of classical antisemitism... to the State of Israel."" By implying a collective Jewish responsibility or linking Jews to unrelated global events in this manner, the tweet may evoke age-old antisemitic conspiracy theories that suggest Jewish control or involvement beyond their actual influence.

Moreover, guideline B7 mentions holding Jews collectively responsible for Israel's conduct as an example of antisemitism. The implication that Jews globally are being blamed for George Floyd’s death due to their association with Israel can be seen as attributing collective responsibility to Jews simply because they are Jewish.

Therefore, given the context and guidelines provided by the JDA, this tweet does convey elements consistent with antisemitic rhetoric as defined in those terms.",0,1,0,1,0,0
1262050457549189122,MadhuSu124,2020-05-17 16:00:51+00:00,0,Israel,@SpokespersonCHN The Chinese ambassador died after the US Secretary of State visited Israel. There is some black in the pulses.,No,"The tweet in question does not explicitly target Jews or Jewish individuals; instead, it mentions the death of a Chinese ambassador following a visit by the US Secretary of State to Israel. The tweet suggests a connection between these events but lacks any direct reference to Jews or antisemitic stereotypes. To determine if this is antisemitic according to the IHRA definition, we would need evidence that:

1. **Targets Jews or Jewish Institutions**: There is no mention of Jews or Jewish people in the tweet.

2. **Manifestations of Antisemitism**: The tweet does not use any language or imagery commonly associated with antisemitism, such as conspiracy theories about Jewish control, blood libel, or comparisons to Nazis concerning Israeli policy.

3. **Criticism of Israel**: While the tweet mentions Israel, criticism of a country itself, including Israel, is not inherently antisemitic unless it employs antisemitic stereotypes or language (such as equating contemporary Israeli policy with Nazi actions).

4. **Conspiracy Theories**: There is no mention of Jewish conspiracies or false allegations about Jews controlling societal institutions.

5. **Holocaust Denial**: The tweet does not deny, distort, or trivialize the Holocaust in any way.

The primary focus of the tweet appears to be on geopolitical speculation rather than an attack on Jewish people or Israel grounded in antisemitic rhetoric. Thus, based on the available information and applying the IHRA definition, this tweet is not considered antisemitic. However, context can matter significantly, so additional context might alter this analysis if it revealed underlying antisemitic intent.",Yes,"The tweet in question contains language that can be interpreted as antisemitic under the Jerusalem Declaration on Antisemitism (JDA). Specifically, it implies a causal link between the visit of the US Secretary of State to Israel and the death of the Chinese ambassador. This type of statement aligns with guideline 2 of the JDA, which identifies a core aspect of classic antisemitism as associating Jews or Jewish institutions with malicious forces or conspiracies.

The tweet suggests that events involving Israel can have hidden, harmful effects, akin to the antisemitic fantasy where ""the Jews"" are believed to wield secret and detrimental influence over global affairs. By insinuating that a visit to Israel led directly to someone's death, it echoes themes of conspiracy and malevolence often associated with classic antisemitic narratives.

Furthermore, this type of coded language fits guideline 4, which states that antisemitism can be indirect or coded. The tweet does not explicitly mention Jews but implies negative consequences stemming from an association with Israel, thereby potentially racializing or stigmatizing Jews by extension due to the linkage between ""the State of Israel"" and alleged harmful actions.

In conclusion, while the tweet might not directly refer to Jewish individuals or communities, its implication of a nefarious link involving Israel can be interpreted as perpetuating antisemitic stereotypes under the JDA framework. Thus, it is considered antisemitic according to these guidelines.",0,1,0,1,0,0
1234494645733920769,PrincessBibiRF_,2020-03-02 15:03:54+00:00,0,Israel,This Disgusting Greedy Corrupted MYSOGANISTIC Pig @netanyahu must be VOTED Out Of Israel People vote @gantzbe tell @PresidentRuvi it's time for Devious @netanyahu to go today. https://t.co/GWbdilQnyw,No,"** The tweet in question criticizes the political figure Benjamin Netanyahu and calls for his removal from office, without making any direct references to Jews or Jewish people. According to the IHRA definition of antisemitism, criticism of Israeli policies or its leaders that is similar to that leveled against other countries or their leaders does not constitute antisemitism.

The tweet uses derogatory language directed at Netanyahu personally and calls for a vote in favor of his political opponent. This type of political expression, while harsh and potentially offensive due to the language used, does not specifically target Jewish people or attribute negative actions or characteristics to them as a collective group. It focuses on political dissatisfaction with an individual rather than making allegations or employing stereotypes against Jews.

Moreover, there is no indication in the tweet that it links Netanyahu's political position to his identity as a Jew in a way that suggests harmful intentions toward Jewish people collectively. The language does not fall into categories such as accusing Jews of conspiracies, denying historical facts like the Holocaust, or applying double standards uniquely against Jews.

In summary, while the tone and choice of words in the tweet may be deemed aggressive or offensive by some due to its personal attacks on Netanyahu, they do not align with the IHRA definition of antisemitism since there is no evidence that Jewish individuals or communities are being targeted based on their identity.",Yes,"The tweet in question contains language that targets and attacks Israeli Prime Minister Benjamin Netanyahu personally, using derogatory terms such as ""Disgusting Greedy Corrupted MYSOGANISTIC Pig."" While criticism of a political figure is not inherently antisemitic, the use of such inflammatory language can be seen as contributing to an environment where Jews or Jewish individuals are subject to hostility and dehumanization.

According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism involves discrimination, prejudice, hostility, or violence against Jews as Jews (or Jewish institutions as Jewish). In this case, Netanyahu is a prominent Jewish leader, and the language used in the tweet has the potential to reinforce negative stereotypes about Jews, such as greed and corruption, which can be seen as drawing on classic antisemitic tropes. 

Furthermore, targeting a Jewish political figure using such hostile language could be interpreted as indirectly applying negative stereotypes or hostility towards Jews more broadly, especially when viewed through the lens of historical patterns of antisemitism that involve demonizing Jewish leaders.

Additionally, although the tweet explicitly calls for political change and does not directly mention Jews in general, the context in which it is made—targeting a Jewish leader with hostile language—could contribute to an environment where Jews or those associated with Israel are viewed through a lens of prejudice. The JDA acknowledges that antisemitism can manifest indirectly and through coded language, making this tweet potentially antisemitic due to its tone and the stereotypes it implicitly endorses.

Therefore, considering these factors within the framework provided by the JDA, the tweet can be considered antisemitic due to its hostile language and the potential reinforcement of negative stereotypes about Jews.",0,1,0,1,0,0
1340555453592260612,boxerbuddy4,2020-12-20 07:11:41+00:00,0,Israel,".@ReverendWarnock fully embraces disgusting anti-American, anti-Semitic, and anti-Israel rhetoric. \n\n❌Celebrates Jeremiah Wright\n\n❌Praises Louis Farrakhan\n\n❌Calls Israel an “apartheid state” \n\nhttps://t.co/qOZ9HpCP79",No,"To determine whether the tweet is antisemitic according to the IHRA definition, it's important to analyze each component of the claim made in the tweet and compare it with the examples provided in the IHRA working definition.

1. **""Celebrates Jeremiah Wright""**: Jeremiah Wright is a pastor known for his controversial sermons about race relations in America. The celebration or critique of his views does not inherently relate to antisemitic beliefs or actions as outlined by the IHRA definition, unless it involves antisemitic rhetoric specifically directed at Jews.

2. **""Praises Louis Farrakhan""**: Louis Farrakhan is known for making statements that have been widely criticized as antisemitic, including calling Judaism a ""gutter religion."" However, simply praising Farrakhan does not automatically equate to endorsing his antisemitic views unless the praise explicitly supports or reiterates those specific views.

3. **""Calls Israel an 'apartheid state'""**: According to the IHRA definition, criticism of Israeli government policy is not considered antisemitic when it resembles that leveled against any other country and does not rely on stereotypes or negative character traits associated with Jews. Critiquing the policies of a nation-state does not inherently imply antisemitism unless it employs classic antisemitic motifs or holds all Jews collectively responsible for actions of Israel.

The tweet criticizes Reverend Warnock by associating him with certain figures and describing his stance on Israel, but it doesn't directly engage in rhetoric that fits the IHRA's examples of antisemitic manifestations. The claim that he calls Israel an ""apartheid state"" could be seen as legitimate criticism depending on context, rather than inherently antisemitic.

Therefore, based solely on the information provided in the tweet, it does not meet the criteria for antisemitism according to the IHRA definition.",Yes,"According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism involves discrimination, prejudice, hostility, or violence against Jews as Jews or Jewish institutions. The tweet in question accuses Reverend Warnock of embracing rhetoric that is described as ""disgusting anti-American, anti-Semitic, and anti-Israel."" To assess whether this aligns with the JDA definition of antisemitism, we need to analyze the elements mentioned in the tweet:

1. **Celebrates Jeremiah Wright**: Rev. Jeremiah Wright has been controversial due to past statements perceived as critical towards Israel. However, celebrating him is not inherently antisemitic under the JDA unless it specifically involves or promotes classic antisemitic themes (e.g., linking Jews with evil).

2. **Praises Louis Farrakhan**: Louis Farrakhan has made statements that have been widely criticized for containing antisemitic elements, such as conspiracy theories about Jewish influence and control. Praising Farrakhan can be seen as supporting or endorsing these views.

3. **Calls Israel an “apartheid state”**: This phrase is contentious. According to the JDA guidelines, criticizing Israel's policies or comparing it to apartheid is not inherently antisemitic (guideline 13). However, if this critique involves applying classic antisemitic stereotypes or suggests that Jews as a collective are responsible for the actions of the State of Israel, it could be coded antisemitism (guidelines 4 and 7).

In this context, while calling Israel an ""apartheid state"" is not automatically antisemitic per JDA guidelines, praising Louis Farrakhan involves endorsing known antisemitic views. Furthermore, linking these criticisms with general anti-American sentiment suggests a possible underlying hostility against Jewish institutions or figures who support Israel.

Thus, the tweet promotes rhetoric associated with recognized antisemitic themes and individuals, making it consistent with antisemitism as defined by JDA.",0,1,0,1,0,0
1345432149437112325,ImmortallRyan,2021-01-02 18:09:56+00:00,0,Israel,"@neontaster @JZarif @realDonaldTrump Chances are these stuff happens more in US and Israel, in fact chances are you wouldn't even be here if your mom wasn't an alcoholic, just saying",No,"The tweet in question reads: ""@neontaster @JZarif @realDonaldTrump Chances are these stuff happens more in US and Israel, in fact chances are you wouldn't even be here if your mom wasn't an alcoholic, just saying."" To determine whether this is antisemitic according to the IHRA definition, we need to analyze its content against the criteria outlined by the IHRA.

1. **Targeting of Jews or Jewish Collectivity**: The tweet references Israel but does not specifically target Jews as individuals or a group. It mentions the United States and Israel without directly associating them with antisemitic themes such as conspiracy theories, stereotypes, or blaming Jews for broader societal issues.

2. **Condemnation or Criticism of Israel**: According to the IHRA definition, criticism of Israel similar to that leveled against any other country cannot be regarded as antisemitic. The tweet mentions ""these stuff happens more in US and Israel,"" which does not inherently indicate an antisemitic bias unless contextually linked to harmful stereotypes or accusations specifically targeting Jews.

3. **Use of Stereotypes or Allegations**: The IHRA definition highlights the importance of identifying mendacious, dehumanizing, demonizing, or stereotypical allegations about Jews. This tweet lacks such language; it does not make any specific false claims or negative characterizations about Jewish people as a group.

4. **Holocaust Denial or Minimization**: There is no mention or implication related to Holocaust denial or minimization in this tweet.

5. **Double Standards or Collective Blame**: The tweet makes no direct comparison between Israel and Nazi Germany, nor does it apply double standards that single out Israel unfairly compared to other nations.

6. **Other Factors**: The final part of the tweet mentions a personal note about someone's mother being an alcoholic. This statement appears unrelated to any discussion on antisemitism and seems more like a personal insult rather than an expression targeting Jewish individuals or communities.

In summary, while the tweet mentions Israel alongside the US without providing context, it does not meet the IHRA definition of antisemitism as it lacks harmful stereotypes, false allegations, or collective blame directed at Jews. Therefore, based on the content alone and according to the IHRA criteria, this tweet is not considered antisemitic. However, context can be crucial in fully assessing intent and impact, which might alter such an analysis if additional information were provided.",Yes,"The tweet in question makes several statements that can be considered antisemitic according to the Jerusalem Declaration on Antisemitism (JDA) guidelines. Here's a breakdown based on the JDA:

1. **Indirect and Contextual Hostility**: Although not explicitly directed at Jews, the context of comparing occurrences ""in US and Israel"" could imply an indirect form of hostility or prejudice against Jews by linking them to negative conditions without evidence. The tweet plays into stereotypes and assumptions that can be instrumentalized in antisemitic rhetoric.

2. **Coded Language**: By mentioning both the US and Israel together, particularly when discussing negative events or circumstances (""these stuff happens more in US and Israel""), the tweet might suggest a coded message associating Jews (and by extension, Israel) with negativity. This aligns with guideline 4 from JDA about antisemitism being indirect or coded.

3. **Stereotyping**: The tweet further includes a personal attack that could be interpreted as stereotypical (""chances are you wouldn't even be here if your mom wasn't an alcoholic""). While not directly related to Jews, the tone and nature of such comments can contribute to a hostile environment where antisemitism may thrive or be tolerated.

4. **Linking to Broader Negative Themes**: The tweet connects Israel with problematic issues without evidence or context, which might suggest that ""the Jews"" are responsible for negative phenomena, aligning with guideline 2 from JDA about linking Jews with forces of evil or conspiracy theories.

In summary, the combination of indirect hostility, potential coded language, and stereotyping in a context that includes Israel contributes to an antisemitic implication according to the JDA guidelines.",0,1,0,1,0,0
1345813524497518593,carno_dragon,2021-01-03 19:25:22+00:00,0,Israel,@witchmaestra israel and cradily,No,"The tweet ""@witchmaestra israel and cradily"" lacks sufficient context to determine if it meets the IHRA working definition of antisemitism. According to the IHRA, antisemitism involves a certain perception of Jews expressed as hatred or hostility, which can manifest in various forms such as rhetorical attacks, physical violence, or discrimination against Jewish individuals, property, institutions, or symbols.

1. **Lack of Context**: The tweet is very brief and lacks explicit content that directly relates to the examples provided by the IHRA definition. It does not contain any language or imagery that overtly targets Jews with hatred, employs stereotypes, or engages in conspiracy theories about Jewish control or behavior.

2. **Ambiguity of Terms**: Without additional context, it's unclear what ""cradily"" refers to, and whether this term has a known connection to antisemitic rhetoric or actions. The tweet could be interpreted in many ways depending on the broader context or prior communications from the account.

3. **Insufficient Evidence of Hostility or Conspiracy**: The IHRA definition emphasizes specific types of accusations such as conspiracies about Jewish control, demonization, and dehumanizing stereotypes. There is no clear evidence of these elements within the tweet itself.

4. **Potential Misinterpretation**: Any judgment about whether a statement is antisemitic should consider the intent behind it, the audience's perception, and any relevant historical or cultural context that might lend it an antisemitic tone.

In conclusion, without more information on what ""@witchmaestra"" intends to convey with this tweet, particularly concerning ""cradily,"" it cannot be definitively classified as antisemitic according to the IHRA definition. More context would be necessary for a thorough evaluation.",Yes,"The tweet ""@witchmaestra israel and cradily"" can be interpreted as potentially antisemitic based on the guidelines provided by the Jerusalem Declaration on Antisemitism (JDA). The key issue here lies in understanding what ""cradily"" might mean or imply, which is not immediately clear from the text alone. 

1. **Potential for Code and Context**: According to JDA's guideline 4, antisemitism can be direct or indirect, explicit or coded. If ""cradily"" refers to a derogatory term associated with stereotypes or conspiracy theories about Jewish people, such as involvement in global financial manipulation or control (similar to the ""Rothschilds control the world"" example), then it could be seen as a coded antisemitic statement.

2. **Interpretation of Content**: If ""cradily"" is a term that historically links Jews with negative stereotypes or conspiracy theories, associating Israel and this term together might imply an antisemitic sentiment, even if not explicitly stated.

3. **Contextual Analysis**: The determination of whether the tweet is antisemitic would heavily depend on additional context surrounding the tweet. If there's a pattern in ""@witchmaestra’s"" posts that suggests bias or prejudice against Jews or Israel linked to historical stereotypes, then it further supports an interpretation as antisemitic.

4. **No Direct Evidence**: Without explicit clarification from the author of what ""cradily"" means, any interpretation must be tentative. However, the potential for a coded message justifies caution in assessing this as possibly antisemitic under JDA guidelines.

In conclusion, while not definitively clear without further context or explanation of the term ""cradily,"" the association between Israel and an ambiguous negative term can reasonably raise concerns under the JDA's definition of antisemitism due to its potential for coded language linking Jews with harmful stereotypes. Therefore, given these considerations, the tweet is classified as potentially antisemitic.",0,1,0,1,0,0
1101722659086262272,daddyomar23,2019-03-02 05:55:25+00:00,0,Jews,"Openly hates Gays.\n\nOpenly hates Jews.\n\nOpenly hates Atheists.\n\nOpenly hates Christians.\n\nOpenly hates America.\n\nOpenly hates our values , beliefs , culture and traditions.\n\nOpenly supports Sharia Law and funded by Terrorist Organizations (CAIR)\n\nComplains about Islamophobia... https://t.co/6KheVKow6e",No,"The tweet in question contains multiple statements expressing hatred or negative sentiments towards various groups and ideologies, including gays, Jews, atheists, Christians, America, and its values. However, the determination of whether it is antisemitic according to the IHRA definition requires a specific focus on elements that align with that definition.

1. **Antisemitism Definition**: According to the IHRA, antisemitism involves certain perceptions or expressions directed towards Jews, which may manifest as hatred, conspiratorial allegations, blaming Jews for societal problems, denying the Holocaust, and other forms of discrimination linked specifically to Jewish identity.

2. **Content Analysis**:
   - The tweet includes a statement ""Openly hates Jews."" This is a direct expression of animosity toward Jews, which aligns with the IHRA's description of antisemitism as involving hatred directed at Jewish individuals.
   - However, the context of this statement within a broader list of general criticisms towards various groups (including non-Jewish entities like atheists and America) complicates its characterization solely as antisemitic. The tweet does not include specific elements like conspiratorial allegations against Jews, denial of the Holocaust, or comparisons involving Israel and Nazism, which are central to IHRA's examples.

3. **Conclusion**: While the statement ""Openly hates Jews"" is indeed an expression of hatred toward Jews, without additional context suggesting a broader antisemitic agenda (such as conspiracy theories or demonization related specifically to Jewish identity), it does not fully meet all the criteria outlined in the IHRA definition for antisemitism. Therefore, while it contains elements that could be considered part of antisemitic rhetoric, based on this single tweet alone, it is insufficient to categorically label the entire content as antisemitic under the IHRA's guidelines.

In summary, although there is an expression of hatred toward Jews in the tweet, without additional context or specific antisemitic examples, it cannot be definitively categorized as antisemitic according to the comprehensive criteria set by the IHRA.",Yes,"** The tweet in question expresses open hatred toward Jews and lists various other groups it claims to hate, including gays, atheists, Christians, and America. According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism is defined as discrimination, prejudice, hostility, or violence against Jews as Jews, or Jewish institutions as Jewish.

1. **Hostility toward Jews:** The tweet explicitly states ""Openly hates Jews."" This clear expression of animosity aligns with the JDA's definition of antisemitism as it involves direct hostility towards an individual group—Jews—in this case.

2. **Contextualizing Hostility:** While the tweet also mentions other groups and broad ideological critiques, such as support for Sharia law and funding from organizations like CAIR (Council on American-Islamic Relations), these points are not directly relevant to assessing whether it is antisemitic under JDA guidelines. The presence of hostility towards Jews within the text suffices to categorize it as antisemitic.

3. **No Justification Needed:** The tweet does not provide any specific context or reasoning for its hatred, which aligns with classical forms of antisemitism that often include baseless accusations and broad negative generalizations about Jewish people.

Therefore, based on the JDA's definition, the tweet is antisemitic due to its explicit expression of hostility towards Jews.",0,1,0,1,0,0
1088281354687664128,FairishGodmum,2019-01-24 03:44:28+00:00,0,Jews,PSA to Jews: The only correct response when someone tells you “You don’t look Jewish” is “You don’t look antisemitic”.,No,"The tweet in question is not antisemitic according to the IHRA definition, but it does contain elements that can be interpreted as insensitive or potentially problematic. 

The IHRA definition of antisemitism includes various manifestations such as making dehumanizing or stereotypical allegations about Jews, accusing Jews collectively for actions of any individual Jewish person, and employing sinister stereotypes. The tweet suggests a response to the statement ""You don’t look Jewish,"" which can be perceived as minimizing the experience or perceptions that individuals have regarding their identity and how they are seen by others.

The tweet uses wordplay on the concept of antisemitism itself, suggesting that if someone does not ""look antisemitic,"" it negates any potential negative implications tied to them not looking stereotypically Jewish. This type of humor can be seen as dismissive of genuine concerns about identity and prejudice but doesn't directly align with the IHRA definition's examples of antisemitism.

The tweet does not make dehumanizing, demonizing, or conspiratorial claims about Jews, nor does it deny historical facts like the Holocaust, blame Jews collectively for actions done by non-Jews, or apply double standards to Israel. Instead, it appears to be a satirical comment on identity perceptions and possibly prejudice but lacks the hateful intent or harmful rhetoric defined in IHRA's antisemitism definition.

However, it is important to note that while not antisemitic per se under the IHRA criteria, such tweets could contribute to a dismissive attitude towards legitimate concerns about discrimination or identity. In sensitive discussions around race, ethnicity, and religion, even humor can sometimes perpetuate stereotypes or trivialize serious issues. Therefore, context and intent are crucial in fully understanding and evaluating the implications of such statements.",Yes,"The tweet can be considered antisemitic according to the guidelines provided in the Jerusalem Declaration on Antisemitism (JDA). Here's a breakdown of why:

1. **Inherent Stereotyping and Prejudice**: The tweet promotes a stereotype that being ""antisemitic"" is something that should visibly manifest in one’s appearance, which can essentialize antisemitism as a trait that can be easily discerned from someone's looks. This aligns with guideline A.1 regarding the racialization of traits or behaviors.

2. **Promoting Hostility**: By suggesting that not appearing ""antisemitic"" is the only acceptable response to questioning one's Jewish identity, it implicitly fosters an adversarial and hostile environment for Jews, implying that they must defend themselves against suspicion of antisemitism based on appearance.

3. **Indirect Antisemitism**: Although not explicitly hateful, the tweet indirectly engages with coded language by suggesting a connection between appearance and moral character (i.e., being ""antisemitic""). This can be seen as instrumentalizing stereotypes about Jews in a way that aligns with guideline A.4 regarding indirect or coded forms of antisemitism.

4. **Collective Responsibility**: The advice given to Jews implies they must collectively respond in a specific manner when confronted about their identity, echoing guideline B.7 where Jews are held collectively responsible for issues related to Israel’s conduct, though here it is applied more broadly to any interaction questioning Jewishness.

Overall, the tweet perpetuates harmful stereotypes and fosters an environment of hostility towards Jews by linking appearance with antisemitism in a way that devalues individual identity and promotes suspicion. Thus, under JDA guidelines, this can be considered antisemitic.",0,1,0,1,0,0
